
irr,tamb,tmodule,wind,pack
796,52.46,65.62,1.3,36.53
794,52.86,65.46,1.3,36.3
787,53.03,65.62,1.3,36.31
792,53.03,65.21,1.6,36.22
789,52.46,64.81,1.7,36.1
784,51.81,64.4,1.8,36.0
782,52.21,64.65,1.8,35.9
782,52.46,64.81,1.8,35.48
772,51.81,64.4,1.7,35.32
765,52.62,64.81,1.7,34.97
765,52.86,64.81,1.8,35.06
762,53.03,65.21,1.7,34.84
762,53.27,65.21,1.7,34.82
757,52.86,64.65,1.7,34.78
753,52.05,64.0,1.7,34.64
755,52.46,64.24,1.6,34.45
744,53.59,64.4,1.8,34.21
744,53.84,64.4,1.8,34.1
744,52.86,63.83,1.8,34.02
739,52.62,63.83,1.8,33.85
734,52.62,63.83,1.8,33.73
732,52.62,64.0,1.7,33.78
730,52.86,64.4,1.5,33.81
732,51.81,63.67,1.6,33.74
727,49.7,61.07,1.7,33.41
725,49.45,60.26,1.8,33.23
720,49.29,60.09,1.9,33.03
712,49.7,60.42,1.9,32.89
710,50.26,61.07,1.8,32.64
708,49.7,60.83,1.8,32.35
705,48.88,60.09,2.0,32.08
698,48.31,60.26,2.2,32.04
695,48.88,60.83,2.2,31.84
690,49.45,61.07,2.0,31.7
671,50.1,61.64,1.8,30.1
644,50.26,61.88,1.7,29.66
669,49.45,60.83,1.7,31.35
669,49.05,60.26,1.8,31.18
669,49.29,60.26,1.8,31.12
664,48.64,60.09,1.7,30.52
661,48.88,60.09,1.6,30.6
664,49.29,60.66,1.5,30.57
637,49.05,60.42,1.7,29.9
639,49.29,60.42,1.7,30.15
647,49.7,60.66,1.7,30.17
642,49.7,60.66,1.5,30.01
644,48.64,58.88,1.5,29.93
647,48.64,58.88,1.5,30.01
647,49.05,58.88,1.6,29.76
644,49.45,59.44,1.7,29.79
639,49.7,59.44,1.7,29.48
634,49.7,59.69,1.7,29.35
634,49.29,59.44,1.7,29.2
627,48.88,59.04,1.7,29.11
625,49.05,59.28,1.8,28.88
617,49.45,59.69,1.7,28.48
615,49.45,59.85,1.5,28.42
610,49.29,59.44,1.3,28.33
610,49.7,59.69,1.2,28.16
602,49.45,58.71,1.1,27.98
599,48.48,57.09,1.2,27.62
594,47.91,56.52,1.2,27.42
589,48.07,57.5,1.3,27.02
580,49.05,57.9,1.3,26.84
582,48.64,58.06,1.3,26.47
565,49.45,58.47,1.3,26.15
567,49.86,58.88,1.3,25.81
550,49.7,59.04,1.3,25.47
553,49.86,59.28,1.4,25.46
555,50.1,59.28,1.4,25.57
553,49.86,58.88,1.0,25.33
548,50.26,58.88,1.0,25.13
541,50.26,58.47,1.2,25.05
541,50.26,58.31,1.3,24.89
533,50.26,58.31,1.4,24.62
533,50.43,57.9,1.5,24.61
526,50.43,57.9,1.5,24.47
523,49.86,57.25,1.5,24.35
521,49.29,56.68,1.6,24.19
521,49.45,57.09,1.5,24.25
514,49.7,57.25,1.5,23.94
511,49.7,57.09,1.5,23.83
509,49.7,57.25,1.3,23.77
506,49.7,57.09,1.3,23.61
501,49.86,57.09,1.2,23.3
501,49.86,56.28,1.4,23.48
499,50.1,56.52,1.4,23.43
499,49.45,56.11,1.4,23.39
492,49.7,56.11,1.5,23.14
489,49.7,56.11,1.5,23.09
487,49.7,56.11,1.4,22.85
482,49.7,55.79,1.4,22.86
480,49.86,56.11,1.3,22.65
475,49.45,55.38,1.3,22.59
475,49.05,55.63,1.2,22.31
470,49.7,55.38,1.1,22.12
467,49.45,55.38,1.0,22.05
461,49.45,55.22,0.9,21.89
457,49.7,55.38,1.0,21.58
454,49.45,55.22,1.0,21.6
457,49.29,55.06,1.0,21.5
452,49.29,55.06,1.0,21.32
449,49.05,54.65,1.0,21.21
439,48.88,54.65,1.1,20.88
437,48.88,54.41,1.1,20.68
432,48.88,54.41,1.1,20.57
427,48.07,53.84,1.2,20.37
425,47.91,53.43,1.2,20.2
420,47.26,52.46,1.4,20.03
420,46.85,52.21,1.4,19.66
410,46.85,52.46,1.5,19.61
403,46.85,52.21,1.4,19.45
403,46.85,52.46,1.2,19.4
398,47.26,52.62,1.2,19.28
398,47.26,52.62,1.2,19.17
396,46.53,52.05,1.2,18.99
391,45.88,52.05,1.3,18.92
393,46.12,52.05,1.3,18.79
388,46.28,52.05,1.2,18.61
386,46.53,52.05,1.2,18.57
381,46.69,51.81,1.3,18.47
376,46.28,51.48,1.4,18.04
369,46.53,51.48,1.5,18.03
364,46.12,51.24,1.5,17.89
364,46.28,51.08,1.5,17.8
359,46.28,50.83,1.4,17.63
354,46.12,50.83,1.3,17.46
349,45.71,50.67,1.3,17.14
344,45.47,50.26,1.0,16.86
344,45.47,50.26,1.0,16.78
337,45.31,50.1,0.8,16.45
330,45.31,50.26,0.7,16.3
330,45.47,50.1,0.8,16.13
327,45.31,49.86,0.7,16.08
322,44.9,49.45,0.7,15.93
320,44.74,49.05,0.9,15.78
314,45.06,49.05,1.0,15.43
312,44.74,49.05,1.0,15.3
304,44.9,48.64,1.2,15.15
304,44.9,48.64,1.2,14.92
299,44.74,48.48,1.3,14.79
294,44.5,48.07,1.3,14.46
292,44.74,48.07,1.3,14.35
287,44.5,48.07,1.2,14.28
282,44.5,47.91,1.1,13.75
280,44.5,47.66,1.0,13.41
277,44.5,47.66,0.8,13.3
272,44.5,47.5,0.8,13.16
265,44.5,47.26,0.8,13.0
263,44.25,47.09,0.9,12.84
260,44.25,46.69,1.0,12.65
258,44.25,46.53,1.0,12.73
260,43.84,46.28,1.1,12.51
253,43.6,46.28,1.1,12.34
248,43.84,46.12,1.2,12.22
248,43.6,46.12,1.3,12.02
238,43.6,45.47,1.3,11.89
238,43.44,45.47,1.2,11.83
233,43.44,45.31,1.1,11.67
229,43.28,45.06,1.0,11.62
226,43.03,44.9,0.9,11.39
224,43.03,44.9,0.8,11.33
224,43.03,44.9,0.7,11.11
219,43.28,44.74,0.7,10.88
216,43.03,44.74,0.6,10.8
214,43.28,44.5,0.5,10.59
209,42.87,44.25,0.6,10.28
202,42.46,43.84,0.7,10.05
202,42.22,43.6,0.7,9.69
197,42.46,43.6,0.7,9.56
194,42.46,43.44,0.7,9.21
316,33.12,36.29,0.6,14.44
322,33.53,36.7,0.6,14.72
327,33.69,37.1,0.6,14.88
330,33.93,37.26,0.6,14.99
342,33.69,37.26,0.7,15.18
342,34.09,37.67,0.7,15.38
344,34.34,37.91,0.7,15.55
352,34.09,38.24,0.7,15.76
352,34.34,38.24,0.7,15.83
356,34.09,38.65,0.8,16.08
366,34.75,38.89,0.8,16.17
366,34.75,38.89,0.8,16.41
371,34.34,39.29,0.8,16.44
376,34.5,39.46,0.8,16.78
378,35.07,39.7,0.8,16.96
386,34.91,39.86,0.8,17.18
388,34.75,40.03,0.9,17.38
391,34.5,39.86,0.9,17.45
396,34.34,39.86,1.0,17.55
398,34.75,40.27,1.0,17.78
405,34.75,40.27,1.1,18.02
410,34.5,39.86,1.1,18.21
415,34.34,40.68,1.2,18.38
417,34.5,41.25,1.2,18.55
422,34.75,41.49,1.2,18.62
422,34.91,41.49,1.2,18.83
427,35.07,41.49,1.3,19.14
432,35.31,41.81,1.2,19.16
437,35.31,41.81,1.4,19.4
439,35.07,41.81,1.4,19.45
444,34.75,41.25,1.4,19.64
449,34.75,41.25,1.5,19.7
454,34.5,41.25,1.6,19.96
454,34.75,41.08,1.7,20.19
454,34.91,41.25,1.8,20.4
461,34.75,41.25,1.8,20.51
470,34.91,41.65,1.9,20.79
472,34.75,41.81,2.0,21.0
480,35.07,41.81,2.0,21.34
482,35.07,42.06,2.0,21.45
484,35.31,41.81,2.0,21.75
494,35.31,42.06,2.0,21.94
494,35.31,42.06,2.0,21.97
497,35.48,42.63,2.0,22.18
506,35.88,42.87,1.9,22.34
506,35.88,43.03,1.9,22.6
514,35.88,43.03,1.9,22.75
514,35.72,42.87,2.0,22.89
519,36.13,43.6,2.0,23.12
526,36.29,44.01,1.8,23.29
528,36.53,44.25,1.8,23.41
533,36.53,43.84,1.8,23.64
538,36.13,43.44,1.8,23.9
538,36.29,43.84,1.8,24.11
548,36.13,43.28,1.9,24.24
545,36.13,43.6,1.8,24.49
553,36.86,44.9,1.7,24.76
560,37.26,45.71,1.7,24.84
565,37.1,45.71,1.7,25.17
567,37.1,45.71,1.7,25.4
570,36.86,45.88,1.7,25.42
575,36.7,46.12,1.7,25.48
580,37.91,46.85,1.6,25.85
587,38.48,47.26,1.6,25.98
585,39.29,48.07,1.5,26.02
587,38.65,48.07,1.5,26.01
589,38.65,48.07,1.5,26.36
594,38.89,48.31,1.4,26.53
597,39.7,48.88,1.4,26.9
607,40.43,49.45,1.3,27.07
610,40.43,49.7,1.2,27.14
612,40.43,49.29,1.3,27.39
610,39.46,48.64,1.4,27.39
610,39.29,48.64,1.5,27.52
617,39.05,49.05,1.5,27.58
620,39.05,49.45,1.6,27.8
627,39.29,50.26,1.5,28.03
629,39.46,50.43,1.5,28.19
642,39.46,50.67,1.6,28.42
644,39.46,50.43,1.8,28.52
644,39.7,50.26,1.8,28.56
644,39.7,50.43,1.7,28.79
647,39.05,48.88,1.7,28.86
656,39.46,50.26,1.8,28.86
656,39.05,49.86,1.7,29.08
659,39.05,50.67,1.8,29.41
669,38.89,50.43,1.9,29.64
666,39.29,50.83,1.9,29.72
671,39.29,51.81,1.7,30.0
678,39.7,52.21,1.7,30.15
676,40.43,52.86,1.5,30.26
686,40.43,52.62,1.4,30.41
686,40.84,53.03,1.4,30.5
690,41.08,52.62,1.4,30.65
695,41.08,52.86,1.4,31.01
698,40.43,52.46,1.4,31.15
705,39.7,51.08,1.6,31.28
703,39.7,50.83,1.6,31.31
705,39.46,50.26,1.9,31.45
710,40.03,51.48,2.0,31.47
708,40.03,51.81,2.0,31.67
712,40.27,51.81,2.1,31.81
717,39.7,51.08,2.3,32.02
722,39.46,50.26,2.4,32.03
725,39.29,50.43,2.4,32.25
730,39.46,50.83,2.4,32.4
732,39.29,50.67,2.4,32.47
734,39.05,50.26,2.4,32.68
742,38.89,49.45,2.6,32.78
747,38.65,49.45,2.7,33.13
744,38.89,50.26,2.7,33.13
749,39.46,51.81,2.5,33.33
753,40.27,52.62,2.4,33.51
753,40.03,52.86,2.3,33.59
757,40.03,51.65,2.4,33.65
755,40.68,52.46,2.4,33.69
755,40.84,53.03,2.2,33.81
755,41.25,53.43,2.0,33.79
757,42.06,54.25,1.9,33.9
765,42.06,54.65,1.8,34.09
770,42.87,55.63,1.8,34.46
777,42.06,55.22,1.9,34.58
774,42.06,54.81,1.8,34.7
779,41.65,54.0,1.8,34.63
779,42.06,54.41,1.8,34.89
787,42.46,55.06,1.8,34.98
792,43.28,56.28,1.8,35.13
794,43.6,56.28,1.7,35.31
799,44.5,57.5,1.6,35.43
801,44.74,57.9,1.5,35.59
801,43.84,57.5,1.5,35.79
801,44.01,57.9,1.5,35.64
801,44.01,57.9,1.4,35.79
804,45.47,58.71,1.3,35.7
809,46.28,59.44,1.3,35.87
811,46.53,59.69,1.3,36.18
814,46.28,59.69,1.5,36.32
816,46.12,60.09,1.6,36.39
818,46.12,60.26,1.7,36.51
826,47.26,61.23,1.6,36.65
823,47.26,61.48,1.5,36.66
828,46.53,61.07,1.6,36.81
831,46.53,60.42,1.6,36.79
828,46.69,60.42,1.6,36.9
831,47.09,60.83,1.6,36.97
833,47.09,61.07,1.6,37.02
836,47.09,61.64,1.5,37.16
836,47.26,62.05,1.5,37.25
840,46.53,61.07,1.6,37.48
848,46.53,61.64,1.7,37.6
848,46.53,61.23,1.7,37.72
858,46.12,61.64,1.7,37.81
855,45.71,62.21,1.7,37.93
858,45.88,62.86,1.7,37.88
860,46.69,63.26,1.7,38.03
860,47.09,63.43,1.7,38.0
862,47.91,63.67,1.5,38.06
862,48.31,64.0,1.3,38.23
865,48.31,64.24,1.3,38.3
865,47.26,63.67,1.3,38.38
867,46.69,62.61,1.4,38.44
870,46.53,62.45,1.4,38.54
870,46.53,62.61,1.5,38.53
870,46.85,63.02,1.5,38.54
872,48.07,64.24,1.6,38.74
875,49.7,64.81,1.6,38.77
875,50.1,65.05,1.7,38.89
877,50.43,65.05,1.6,39.07
877,50.67,65.46,1.4,39.05
884,51.08,65.78,1.3,39.42
887,51.48,65.78,1.1,39.3
884,51.81,66.03,0.9,39.52
892,52.46,66.43,0.7,39.45
889,52.86,66.59,0.7,39.6
884,52.86,66.59,0.6,39.53
887,53.43,66.84,0.6,39.57
892,53.59,67.16,0.6,39.62
898,54.41,67.57,0.6,39.71
898,53.59,67.9,0.7,39.81
898,53.27,67.57,0.8,39.93
900,54.25,67.9,0.8,39.98
907,54.81,68.3,0.9,40.05
905,55.06,68.3,0.8,40.13
905,54.81,68.3,0.9,39.87
905,55.06,68.3,0.8,40.11
907,55.06,68.46,0.8,40.25
907,55.38,68.87,0.8,40.17
907,55.63,68.87,0.7,40.17
905,55.22,69.28,0.6,40.22
902,55.22,69.03,0.6,40.25
905,55.22,69.44,0.6,40.3
898,55.22,69.68,0.6,40.03
900,55.38,70.09,0.8,40.1
907,55.63,70.5,0.9,40.13
905,55.22,70.66,0.9,40.03
907,56.28,70.82,0.9,39.96
907,56.68,70.82,0.9,40.14
902,55.79,70.09,1.0,40.28
912,57.09,70.25,1.1,40.41
917,56.93,70.25,1.1,40.75
924,57.09,70.5,1.1,40.79
929,56.52,70.5,1.2,40.86
920,55.22,69.03,1.2,40.56
932,56.52,69.68,1.2,40.87
927,56.52,69.84,1.2,40.74
927,55.79,69.84,1.4,41.21
929,55.06,69.84,1.4,41.15
932,53.84,69.68,1.4,41.21
937,52.62,68.87,1.5,41.32
939,52.62,68.71,1.7,41.41
939,53.27,68.87,1.8,41.44
939,54.41,69.28,1.8,41.51
939,53.59,68.3,1.8,41.6
937,52.62,67.41,2.0,41.68
937,53.27,68.06,2.0,41.57
939,53.27,68.87,2.0,41.54
942,54.65,69.28,1.9,41.63
939,54.65,69.28,1.8,41.59
946,54.0,68.87,1.7,42.0
946,54.0,68.3,1.7,42.24
946,54.25,68.46,1.7,42.23
949,53.43,67.9,1.7,42.39
946,53.59,68.06,1.7,42.4
944,54.0,68.46,1.8,42.31
942,54.65,68.46,1.9,42.09
944,53.84,68.06,2.0,42.36
937,53.59,68.06,1.9,42.23
939,53.43,68.06,2.0,42.1
937,53.43,68.06,1.9,42.2
937,53.59,68.3,1.7,42.18
932,54.25,68.46,1.7,42.09
939,53.43,67.9,1.5,42.13
934,53.59,68.3,1.5,42.22
937,53.59,68.3,1.4,42.0
929,54.41,68.3,1.4,41.84
929,54.81,68.3,1.5,41.64
932,54.65,68.06,1.4,41.79
934,54.0,67.41,1.7,42.0
934,53.84,67.41,1.8,42.13
939,54.0,67.9,2.0,42.11
937,54.0,67.9,2.1,42.19
934,53.43,67.16,2.3,42.37
939,52.62,66.59,2.3,42.47
939,53.27,66.59,2.4,42.54
937,53.27,67.16,2.3,42.36
934,53.27,67.57,2.3,42.3
934,53.27,67.9,2.1,42.29
934,53.03,67.41,2.1,42.36
934,53.43,67.57,2.0,42.37
934,52.62,67.0,1.9,42.46
937,53.27,68.06,1.7,42.48
937,53.59,68.46,1.7,42.44
934,53.59,68.3,1.3,42.32
934,53.27,68.3,1.3,42.34
937,54.25,68.71,1.4,42.36
937,54.0,68.87,1.4,42.35
937,54.65,69.03,1.3,42.33
934,55.22,69.84,1.2,42.15
934,54.0,69.44,1.1,42.25
934,53.59,68.71,1.1,42.18
937,53.27,68.3,1.4,42.15
937,53.03,68.06,1.4,42.1
934,54.25,68.87,1.5,42.09
934,55.22,69.44,1.4,42.07
934,55.38,69.44,1.4,42.19
937,55.22,69.44,1.5,42.14
937,54.81,68.71,1.7,42.37
934,54.25,68.06,2.0,42.33
939,53.03,67.16,2.1,42.58
942,52.86,66.84,2.1,42.75
939,52.21,66.19,2.3,42.87
939,51.81,65.46,2.3,42.78
937,51.08,65.78,2.6,42.45
937,50.26,65.21,2.7,41.07
939,50.43,65.78,2.8,42.66
937,50.1,64.81,2.7,42.77
937,49.05,64.81,2.7,42.84
937,49.05,65.05,2.8,42.78
937,49.05,65.62,2.5,42.64
937,48.48,65.21,2.5,42.79
934,48.88,65.46,2.3,42.61
929,49.05,65.78,2.2,42.6
929,49.29,66.19,2.1,42.56
927,49.29,65.78,2.1,42.43
927,49.05,65.62,2.1,42.25
924,48.88,65.62,2.0,42.12
922,48.88,65.62,1.8,42.08
922,49.45,65.21,2.1,42.04
920,49.29,65.46,2.2,41.98
920,49.29,65.21,2.2,41.88
920,49.29,65.21,2.3,41.88
917,49.45,65.21,2.4,41.95
922,50.1,65.46,2.5,41.96
915,49.7,65.05,2.5,41.87
912,49.45,64.65,2.6,41.87
915,49.29,64.65,2.6,42.04
912,49.86,65.05,2.5,42.06
910,49.86,65.05,2.3,42.03
907,50.26,65.78,2.3,41.85
907,50.43,65.78,2.1,41.79
910,50.26,65.46,2.1,41.66
900,50.26,65.78,1.9,41.34
900,50.67,66.43,1.8,41.27
895,50.67,67.0,1.7,40.79
892,51.08,67.41,1.7,40.87
889,51.48,67.57,1.4,40.72
889,52.05,67.57,1.3,40.57
884,51.24,66.84,1.6,40.87
889,51.24,66.19,1.6,40.97
895,51.48,66.43,1.5,41.03
892,51.48,66.84,1.5,40.86
889,52.21,67.16,1.4,40.78
892,52.05,66.84,1.5,40.75
889,52.21,66.43,1.6,40.79
887,51.48,66.43,1.7,40.57
884,51.65,66.59,1.8,40.38
882,51.65,66.84,1.8,40.14
875,51.48,66.84,1.6,39.9
875,51.08,67.0,1.6,39.81
870,51.24,67.0,1.8,39.83
867,51.24,67.16,1.8,39.59
862,51.08,66.59,1.8,39.48
862,51.08,67.0,1.7,39.38
860,50.83,67.0,1.8,39.31
862,50.1,66.03,1.8,39.32
860,50.1,66.03,1.9,39.36
860,50.43,66.59,1.8,39.26
850,50.83,67.0,1.5,39.08
850,50.67,67.0,1.5,38.72
845,51.24,67.41,1.3,38.57
843,51.65,67.9,1.3,38.43
838,51.65,67.9,1.1,38.01
833,51.81,68.06,1.0,37.67
831,52.05,68.3,0.8,37.28
831,52.46,68.3,0.7,37.54
833,51.81,68.06,0.9,37.56
838,51.48,67.9,0.9,37.97
836,51.65,67.9,1.0,37.89
836,52.05,67.9,1.0,37.77
826,53.03,68.06,1.1,37.56
823,53.27,68.06,1.2,37.28
816,53.84,68.3,1.2,36.93
811,53.84,68.3,1.2,36.83
809,54.0,68.3,1.2,36.72
809,53.43,68.06,1.2,36.6
801,53.43,67.9,1.1,36.38
799,53.84,67.9,1.1,36.36
806,54.25,68.3,1.3,36.55
801,53.27,67.16,1.4,36.41
801,53.03,67.41,1.4,36.47
801,53.43,67.16,1.4,36.47
804,53.84,67.41,1.4,36.31
801,54.65,68.06,1.4,36.23
799,55.06,68.06,1.5,36.27
796,55.22,68.06,1.4,36.28
799,54.25,67.0,1.3,36.36
799,53.59,66.59,1.3,36.28
799,53.59,66.59,1.3,36.27
796,53.84,66.84,1.2,36.18
794,53.03,66.59,1.1,36.01
794,52.86,66.59,1.2,35.9
792,52.21,66.03,1.3,35.75
792,52.46,66.43,1.4,35.62
782,52.86,66.19,1.4,35.59
784,52.62,66.43,1.5,35.5
779,51.65,65.05,1.5,35.39
782,51.08,64.24,1.7,35.32
782,51.48,64.4,1.7,35.22
777,51.65,64.81,1.9,35.14
777,51.24,64.4,1.9,35.02
774,51.65,64.65,1.9,34.76
772,51.48,64.65,2.0,34.76
765,51.48,64.81,2.1,34.65
760,52.05,65.21,2.1,34.48
760,53.27,65.78,1.9,34.3
760,53.27,65.62,1.9,34.26
755,53.43,65.62,1.7,34.09
755,53.03,65.46,1.7,34.09
753,52.86,65.05,1.7,34.16
747,53.43,65.46,1.7,34.07
747,53.59,65.46,1.7,33.98
742,52.62,64.65,1.7,33.81
739,53.27,65.21,1.6,33.68
737,52.86,65.05,1.6,33.58
734,52.86,64.81,1.7,33.47
732,52.86,64.81,1.7,33.47
730,52.86,65.05,1.7,33.61
727,53.03,65.05,1.5,33.31
727,53.03,64.81,1.4,33.17
722,52.05,64.24,1.4,33.15
720,52.21,64.24,1.4,33.0
720,51.81,63.83,1.5,32.75
715,51.48,63.43,1.5,32.91
717,51.08,63.02,1.7,32.86
712,50.83,63.02,1.8,32.73
708,50.83,63.02,1.9,32.54
703,50.67,63.02,1.9,32.39
700,50.83,62.86,1.9,32.27
698,51.08,62.86,2.0,32.16
695,51.24,62.45,1.9,32.05
688,51.65,62.61,1.9,31.91
693,51.08,62.21,1.8,31.79
686,50.67,61.48,1.9,31.73
683,50.43,61.48,1.8,31.48
678,49.86,60.83,1.8,31.4
676,50.1,60.83,2.0,31.26
673,49.86,60.66,2.1,31.13
666,49.86,60.83,1.9,30.86
666,48.64,60.26,2.0,30.7
661,48.31,60.09,2.2,30.47
659,48.07,60.09,2.2,30.38
659,47.91,59.85,2.1,30.15
651,47.66,59.69,2.0,30.09
647,47.66,59.85,1.8,29.96
644,47.66,59.85,1.8,29.84
644,47.09,59.69,1.9,29.61
644,46.53,59.04,1.9,29.57
639,47.09,59.04,2.0,29.33
629,47.5,59.44,1.8,29.08
627,47.5,59.44,1.6,28.85
627,46.85,58.88,1.7,28.65
625,46.53,58.47,1.9,28.57
620,46.12,58.31,1.9,28.34
620,45.31,58.06,2.3,28.02
617,45.47,58.06,2.3,27.91
610,45.06,57.5,2.3,27.92
604,44.9,56.68,2.4,27.93
604,44.9,56.28,2.6,27.72
594,45.06,56.28,2.9,27.66
594,45.47,56.52,2.8,27.53
592,45.71,56.93,2.7,27.4
587,45.71,56.93,2.5,27.29
589,45.88,57.09,2.3,27.23
585,45.71,56.93,2.1,27.07
582,45.31,56.11,2.1,26.93
577,45.47,56.28,1.9,26.79
575,45.88,56.68,1.8,26.54
567,45.71,56.52,1.7,26.35
567,45.88,56.68,1.7,26.19
560,46.28,56.93,1.7,25.97
558,46.69,57.09,1.7,25.82
550,47.09,57.25,1.7,25.64
548,46.53,56.93,1.6,25.54
545,46.53,57.09,1.6,25.36
543,46.69,57.09,1.4,25.18
541,47.09,57.09,1.4,24.85
538,46.53,56.68,1.5,24.73
531,46.53,56.28,1.6,24.48
531,46.28,56.11,1.6,24.33
526,45.88,55.22,1.8,24.21
523,45.06,54.81,2.1,24.22
521,45.31,55.06,2.1,23.91
516,44.74,54.65,2.2,23.84
514,44.74,54.81,2.3,23.71
506,44.74,54.65,2.3,23.66
509,44.74,54.25,2.3,23.39
509,44.25,53.59,2.3,23.49
501,44.25,53.59,2.3,23.28
501,44.5,53.84,2.2,23.11
494,44.25,53.43,2.1,22.91
489,43.84,53.27,2.1,22.81
487,44.01,53.03,2.1,22.71
482,44.25,53.03,2.2,22.49
477,43.84,52.46,2.3,22.34
475,43.6,52.46,2.2,22.2
475,43.44,52.62,2.2,21.95
465,43.28,52.21,2.1,21.73
459,43.28,52.21,2.2,21.67
459,43.6,52.05,2.2,21.42
457,43.03,51.65,2.2,21.21
454,43.28,51.65,2.2,21.12
449,43.03,51.65,2.1,21.12
447,42.63,51.24,2.1,21.03
444,42.06,50.83,2.3,20.92
444,42.06,50.43,2.3,20.72
439,41.65,50.1,2.6,20.65
435,41.49,49.86,2.7,20.44
432,41.65,49.7,2.8,20.19
422,41.25,49.7,2.7,20.05
420,41.25,49.7,2.7,19.88
417,41.08,49.45,2.8,19.5
413,41.08,49.05,2.9,19.44
410,40.84,49.05,2.9,19.32
403,41.49,49.29,2.4,19.13
400,41.25,48.88,2.4,19.1
398,41.25,48.88,2.4,19.02
393,40.84,48.31,2.4,18.94
393,40.84,48.31,2.5,18.76
391,40.43,47.91,2.6,18.65
383,40.43,47.26,2.5,18.54
381,40.27,47.09,2.5,18.55
381,39.7,46.85,2.9,18.32
374,39.86,46.53,3.0,18.22
376,39.46,46.28,3.2,18.08
366,39.29,45.88,3.3,17.88
366,39.05,45.88,3.2,17.71
359,39.05,45.88,3.2,17.63
354,39.05,45.47,3.1,17.41
347,39.05,45.31,3.2,17.24
347,38.89,45.31,3.2,17.09
342,38.89,45.31,3.1,16.84
339,38.89,45.31,3.0,16.71
339,38.89,45.31,2.9,16.54
332,38.89,45.31,2.7,16.33
327,38.89,45.06,2.7,16.19
322,38.89,44.9,2.8,16.07
322,39.05,45.06,2.8,15.82
316,39.05,45.06,2.6,15.61
314,38.89,44.74,2.6,15.39
309,38.89,44.5,2.6,14.91
302,38.65,44.5,2.7,14.79
297,39.05,44.25,2.7,14.67
297,38.89,44.25,2.8,13.94
292,38.65,44.01,2.8,13.69
290,38.65,43.84,2.8,13.49
282,38.65,43.6,2.9,13.44
280,38.65,43.44,2.9,13.27
272,38.65,43.44,2.8,13.2
270,38.65,43.44,2.7,12.96
265,38.65,43.28,2.7,12.94
265,38.65,43.28,2.7,12.79
263,38.48,43.28,2.7,12.73
258,38.48,43.03,2.5,12.55
253,38.48,43.03,2.4,12.39
250,38.65,42.63,2.4,12.22
246,38.24,42.46,2.5,12.11
241,38.24,42.46,2.5,11.91
238,38.24,42.46,2.5,11.82
238,38.08,42.06,2.4,11.63
233,38.24,42.06,2.4,11.44
229,38.24,41.81,2.3,11.16
224,38.24,41.81,2.3,10.96
221,38.08,41.65,2.4,10.81
214,38.08,41.25,2.3,10.59
214,37.91,41.25,2.3,10.4
207,37.91,41.08,2.3,10.12
202,37.91,40.84,2.3,9.87
199,37.67,40.68,2.3,9.53
194,37.67,40.43,2.3,9.47
282,31.41,35.07,1.7,12.81
282,31.66,35.07,1.6,13.15
294,31.66,35.72,1.6,13.51
302,31.82,35.72,1.5,13.65
309,32.23,36.13,1.4,13.97
314,32.47,36.53,1.1,14.25
320,32.23,36.7,1.1,14.43
325,32.71,37.1,1.0,14.53
330,33.12,37.26,1.0,14.57
327,33.12,37.51,0.9,14.82
337,33.12,37.91,1.1,15.02
334,33.28,37.91,1.0,15.03
337,33.53,38.08,1.1,14.99
334,33.53,38.24,1.3,15.01
337,33.53,38.24,1.3,14.79
330,33.93,38.65,1.4,14.81
332,34.09,38.65,1.4,14.86
327,33.93,38.89,1.6,14.65
327,34.09,39.05,1.6,14.58
320,34.09,39.05,1.6,14.21
309,34.09,39.29,1.7,13.93
314,34.09,39.05,1.7,14.72
334,34.09,39.29,1.8,14.92
337,34.09,39.29,1.8,14.89
330,34.09,39.29,2.0,14.92
332,34.09,39.46,2.0,15.22
347,34.34,39.7,1.9,15.62
359,34.09,39.7,2.0,16.15
369,34.34,39.7,2.0,16.58
376,34.34,40.03,1.9,16.94
386,34.5,40.27,1.8,17.22
386,34.5,40.43,1.6,17.33
381,34.5,40.68,1.6,17.18
376,34.5,40.43,1.6,17.3
396,34.34,40.68,1.8,17.76
408,34.75,40.84,1.8,18.51
413,34.5,40.68,1.9,18.82
425,34.5,40.84,2.0,19.13
437,34.75,41.25,2.1,19.08
435,34.75,41.49,2.1,19.36
447,34.91,41.65,2.2,19.95
457,35.07,42.06,2.3,20.19
447,35.48,42.46,2.2,20.08
452,35.88,43.03,1.8,20.34
452,35.88,43.28,1.7,20.39
461,36.29,43.44,1.5,20.71
472,36.53,43.6,1.4,21.31
472,36.53,44.01,1.3,21.18
475,36.29,44.01,1.4,21.32
472,36.29,43.84,1.4,21.17
477,36.29,44.01,1.5,21.44
480,36.53,44.5,1.6,21.68
454,36.86,44.9,1.8,20.56
482,36.86,44.74,2.0,21.43
484,36.86,44.9,2.0,21.72
497,36.86,44.9,2.2,22.22
504,36.86,45.06,2.2,22.59
511,36.86,45.31,2.2,22.87
511,37.1,45.71,2.1,23.03
516,37.1,45.88,2.0,23.2
519,37.1,45.88,2.0,23.21
521,37.1,46.12,2.1,23.38
523,37.1,46.12,2.1,23.54
523,37.51,46.53,2.1,23.58
521,37.26,46.53,2.1,23.52
519,37.26,46.69,2.0,23.65
